ID,Response
59276,1
59277,1
59278,1
59279,0
59280,0
59281,1
59282,1
59283,1
59284,1
59285,0
59286,1
59287,1
59288,0
59289,1
59290,1
59291,0
59292,0
59293,0
59294,0
59295,1
59296,1
59297,0
59298,0
59299,1
59300,1
59301,0
59302,0
59303,1
59304,0
59305,1
59306,1
59307,1
59308,1
59309,0
59310,0
59311,0
59312,0
59313,1
59314,0
59315,1
59316,1
59317,0
59318,1
59319,1
59320,1
59321,1
59322,1
59323,0
59324,0
59325,0
59326,1
59327,0
59328,0
59329,1
59330,1
59331,1
59332,1
59333,1
59334,1
59335,1
59336,1
59337,0
59338,1
59339,0
59340,1
59341,1
59342,1
59343,1
59344,0
59345,1
59346,0
59347,0
59348,1
59349,0
59350,0
59351,0
59352,0
59353,0
59354,1
59355,0
59356,0
59357,0
59358,0
59359,1
59360,1
59361,1
59362,1
59363,1
59364,0
59365,1
59366,0
59367,1
59368,1
59369,0
59370,1
59371,0
59372,0
59373,1
59374,1
59375,0
59376,1
59377,0
59378,1
59379,0
59380,1
59381,1
59382,1
59383,1
59384,1
59385,0
59386,0
59387,0
59388,0
59389,1
59390,1
59391,1
59392,1
59393,0
59394,1
59395,0
59396,0
59397,0
59398,0
59399,0
59400,0
59401,1
59402,1
59403,0
59404,0
59405,0
59406,1
59407,0
59408,0
59409,0
59410,0
59411,1
59412,0
59413,0
59414,1
59415,0
59416,1
59417,1
59418,0
59419,0
59420,1
59421,1
59422,0
59423,1
59424,1
59425,0
59426,1
59427,0
59428,1
59429,1
59430,0
59431,1
59432,0
59433,1
59434,1
59435,0
59436,1
59437,0
59438,1
59439,0
59440,0
59441,1
59442,1
59443,1
59444,1
59445,0
59446,1
59447,0
59448,1
59449,0
59450,0
59451,0
59452,1
59453,0
59454,0
59455,0
59456,0
59457,1
59458,1
59459,1
59460,1
59461,0
59462,0
59463,1
59464,0
59465,1
59466,1
59467,1
59468,1
59469,1
59470,0
59471,1
59472,1
59473,1
59474,0
59475,0
59476,0
59477,1
59478,0
59479,1
59480,1
59481,1
59482,0
59483,1
59484,1
59485,0
59486,1
59487,1
59488,1
59489,0
59490,1
59491,1
59492,1
59493,0
59494,0
59495,1
59496,1
59497,1
59498,1
59499,0
59500,0
59501,1
59502,1
59503,1
59504,1
59505,1
59506,1
59507,0
59508,0
59509,0
59510,1
59511,0
59512,1
59513,1
59514,0
59515,0
59516,1
59517,1
59518,1
59519,0
59520,1
59521,0
59522,0
59523,1
59524,0
59525,0
59526,0
59527,0
59528,0
59529,0
59530,1
59531,0
59532,1
59533,0
59534,0
59535,0
59536,1
59537,0
59538,1
59539,0
59540,0
59541,0
59542,1
59543,0
59544,1
59545,1
59546,0
59547,0
59548,0
59549,1
59550,0
59551,1
59552,1
59553,0
59554,1
59555,1
59556,0
59557,1
59558,0
59559,0
59560,1
59561,1
59562,1
59563,1
59564,0
59565,0
59566,1
59567,0
59568,1
59569,0
59570,1
59571,1
59572,1
59573,0
59574,1
59575,1
59576,1
59577,0
59578,1
59579,1
59580,0
59581,0
59582,0
59583,0
59584,0
59585,0
59586,0
59587,1
59588,0
59589,0
59590,0
59591,1
59592,0
59593,1
59594,0
59595,0
59596,1
59597,0
59598,1
59599,0
59600,1
59601,0
59602,1
59603,1
59604,0
59605,1
59606,1
59607,1
59608,0
59609,0
59610,0
59611,0
59612,0
59613,1
59614,0
59615,1
59616,0
59617,1
59618,0
59619,1
59620,1
59621,1
59622,0
59623,0
59624,0
59625,1
59626,1
59627,0
59628,1
59629,1
59630,1
59631,1
59632,1
59633,0
59634,0
59635,1
59636,0
59637,0
59638,1
59639,0
59640,0
59641,0
59642,0
59643,1
59644,0
59645,1
59646,1
59647,0
59648,0
59649,1
59650,0
59651,0
59652,1
59653,1
59654,1
59655,0
59656,1
59657,1
59658,1
59659,0
59660,1
59661,1
59662,1
59663,1
59664,1
59665,0
59666,0
59667,0
59668,1
59669,1
59670,1
59671,0
59672,1
59673,0
59674,0
59675,1
59676,1
59677,1
59678,0
59679,1
59680,0
59681,0
59682,1
59683,1
59684,1
59685,0
59686,0
59687,1
59688,0
59689,1
59690,0
59691,0
59692,1
59693,1
59694,1
59695,0
59696,0
59697,1
59698,1
59699,0
59700,1
59701,1
59702,1
59703,0
59704,1
59705,1
59706,1
59707,0
59708,1
59709,0
59710,0
59711,0
59712,0
59713,0
59714,1
59715,0
59716,1
59717,0
59718,1
59719,1
59720,1
59721,0
59722,1
59723,1
59724,1
59725,1
59726,1
59727,1
59728,0
59729,1
59730,0
59731,0
59732,1
59733,0
59734,0
59735,0
59736,0
59737,1
59738,0
59739,1
59740,0
59741,1
59742,0
59743,0
59744,1
59745,0
59746,1
59747,1
59748,1
59749,0
59750,1
59751,0
59752,1
59753,1
59754,1
59755,1
59756,1
59757,0
59758,0
59759,1
59760,1
59761,0
59762,0
59763,0
59764,0
59765,1
59766,1
59767,0
59768,1
59769,0
59770,1
59771,0
59772,1
59773,0
59774,1
59775,1
59776,1
59777,0
59778,1
59779,1
59780,1
59781,0
59782,0
59783,0
59784,0
59785,0
59786,0
59787,0
59788,1
59789,0
59790,0
59791,1
59792,0
59793,1
59794,0
59795,0
59796,0
59797,0
59798,1
59799,1
59800,0
59801,1
59802,1
59803,1
59804,1
59805,0
59806,1
59807,0
59808,0
59809,1
59810,1
59811,0
59812,0
59813,0
59814,1
59815,0
59816,0
59817,1
59818,1
59819,1
59820,1
59821,1
59822,1
59823,1
59824,1
59825,0
59826,0
59827,0
59828,0
59829,1
59830,0
59831,1
59832,1
59833,1
59834,0
59835,0
59836,1
59837,1
59838,1
59839,0
59840,0
59841,1
59842,0
59843,1
59844,0
59845,1
59846,1
59847,1
59848,0
59849,0
59850,0
59851,1
59852,0
59853,0
59854,0
59855,1
59856,0
59857,1
59858,0
59859,1
59860,0
59861,0
59862,0
59863,0
59864,0
59865,0
59866,0
59867,1
59868,1
59869,0
59870,0
59871,0
59872,1
59873,1
59874,1
59875,0
59876,1
59877,1
59878,1
59879,1
59880,0
59881,1
59882,0
59883,0
59884,1
59885,1
59886,1
59887,0
59888,1
59889,1
59890,1
59891,1
59892,0
59893,1
59894,1
59895,1
59896,0
59897,1
59898,0
59899,0
59900,0
59901,0
59902,0
59903,0
59904,1
59905,0
59906,0
59907,1
59908,0
59909,1
59910,0
59911,0
59912,0
59913,1
59914,1
59915,0
59916,1
59917,0
59918,1
59919,1
59920,1
59921,1
59922,0
59923,1
59924,0
59925,1
59926,0
59927,1
59928,1
59929,1
59930,0
59931,1
59932,0
59933,1
59934,1
59935,0
59936,0
59937,0
59938,0
59939,1
59940,0
59941,0
59942,0
59943,1
59944,0
59945,0
59946,0
59947,1
59948,0
59949,1
59950,1
59951,0
59952,1
59953,0
59954,0
59955,0
59956,0
59957,0
59958,0
59959,0
59960,1
59961,0
59962,0
59963,1
59964,0
59965,0
59966,0
59967,0
59968,1
59969,1
59970,0
59971,1
59972,0
59973,0
59974,0
59975,0
59976,0
59977,0
59978,0
59979,1
59980,0
59981,0
59982,1
59983,0
59984,1
59985,0
59986,1
59987,1
59988,1
59989,1
59990,1
59991,0
59992,0
59993,0
59994,0
59995,0
59996,1
59997,1
59998,0
59999,0
60000,0
60001,1
60002,0
60003,0
60004,1
60005,1
60006,1
60007,0
60008,1
60009,0
60010,0
60011,1
60012,1
60013,1
60014,0
60015,1
60016,0
60017,1
60018,0
60019,0
60020,1
60021,0
60022,0
60023,0
60024,1
60025,0
60026,1
60027,1
60028,0
60029,0
60030,0
60031,1
60032,0
60033,0
60034,1
60035,1
60036,0
60037,1
60038,0
60039,0
60040,0
60041,0
60042,1
60043,1
60044,1
60045,0
60046,1
60047,0
60048,0
60049,0
60050,1
60051,1
60052,1
60053,0
60054,0
60055,0
60056,1
60057,0
60058,1
60059,1
60060,1
60061,0
60062,1
60063,0
60064,1
60065,1
60066,1
60067,0
60068,1
60069,1
60070,0
60071,0
60072,0
60073,0
60074,0
60075,0
60076,1
60077,0
60078,1
60079,0
60080,0
60081,1
60082,0
60083,1
60084,0
60085,1
60086,0
60087,1
60088,0
60089,0
60090,0
60091,1
60092,1
60093,1
60094,0
60095,1
60096,0
60097,1
60098,1
60099,0
60100,1
60101,1
60102,1
60103,0
60104,0
60105,1
60106,0
60107,1
60108,1
60109,0
60110,1
60111,1
60112,1
60113,0
60114,0
60115,0
60116,0
60117,1
60118,1
60119,0
60120,1
60121,1
60122,0
60123,0
60124,0
60125,1
60126,0
60127,1
60128,1
60129,1
60130,1
60131,0
60132,0
60133,1
60134,1
60135,1
60136,0
60137,1
60138,0
60139,0
60140,0
60141,1
60142,1
60143,1
60144,1
60145,1
60146,0
60147,0
60148,0
60149,1
60150,0
60151,0
60152,0
60153,1
60154,1
60155,0
60156,0
60157,1
60158,1
60159,1
60160,0
60161,1
60162,0
60163,1
60164,1
60165,1
60166,1
60167,0
60168,1
60169,0
60170,0
60171,1
60172,1
60173,0
60174,0
60175,1
60176,1
60177,1
60178,1
60179,0
60180,0
60181,0
60182,0
60183,1
60184,1
60185,1
60186,0
60187,1
60188,0
60189,0
60190,0
60191,0
60192,1
60193,1
60194,1
60195,1
60196,1
60197,1
60198,1
60199,1
60200,1
60201,1
60202,1
60203,1
60204,0
60205,1
60206,0
60207,1
60208,0
60209,1
60210,0
60211,0
60212,1
60213,0
60214,0
60215,1
60216,0
60217,0
60218,0
60219,1
60220,1
60221,0
60222,1
60223,1
60224,1
60225,1
60226,1
60227,1
60228,1
60229,0
60230,1
60231,0
60232,0
60233,0
60234,1
60235,1
60236,1
60237,1
60238,0
60239,1
60240,1
60241,0
60242,0
60243,0
60244,1
60245,1
60246,1
60247,1
60248,1
60249,1
60250,1
60251,1
60252,1
60253,0
60254,1
60255,1
60256,0
60257,0
60258,0
60259,1
60260,0
60261,1
60262,0
60263,1
60264,0
60265,0
60266,0
60267,1
60268,0
60269,0
60270,1
60271,1
60272,1
60273,1
60274,0
60275,0
60276,1
60277,1
60278,0
60279,0
60280,1
60281,1
60282,0
60283,0
60284,0
60285,0
60286,1
60287,0
60288,1
60289,1
60290,0
60291,1
60292,1
60293,1
60294,0
60295,0
60296,0
60297,1
60298,0
60299,0
60300,1
60301,0
60302,1
60303,0
60304,0
60305,0
60306,1
60307,1
60308,1
60309,1
60310,0
60311,0
60312,0
60313,0
60314,1
60315,1
60316,0
60317,0
60318,1
60319,0
60320,1
60321,1
60322,0
60323,0
60324,0
60325,0
60326,0
60327,0
60328,0
60329,1
60330,1
60331,0
60332,1
60333,0
60334,1
60335,0
60336,1
60337,1
60338,0
60339,0
60340,1
60341,0
60342,0
60343,0
60344,1
60345,1
60346,1
60347,0
60348,0
60349,0
60350,0
60351,1
60352,0
60353,1
60354,1
60355,1
60356,0
60357,1
60358,1
60359,0
60360,1
60361,1
60362,1
60363,0
60364,0
60365,1
60366,1
60367,0
60368,0
60369,0
60370,1
60371,1
60372,1
60373,0
60374,1
60375,1
60376,0
60377,1
60378,0
60379,0
60380,0
60381,1
60382,0
60383,0
60384,1
60385,1
60386,0
60387,1
60388,0
60389,1
60390,0
60391,0
60392,1
60393,1
60394,1
60395,1
60396,0
60397,1
60398,0
60399,0
60400,1
60401,1
60402,0
60403,1
60404,1
60405,0
60406,0
60407,1
60408,1
60409,1
60410,1
60411,0
60412,0
60413,0
60414,1
60415,1
60416,1
60417,1
60418,0
60419,1
60420,0
60421,0
60422,0
60423,1
60424,1
60425,0
60426,0
60427,1
60428,0
60429,0
60430,1
60431,0
60432,0
60433,1
60434,1
60435,1
60436,1
60437,1
60438,1
60439,1
60440,1
60441,1
60442,1
60443,0
60444,1
60445,0
60446,0
60447,1
60448,0
60449,1
60450,1
60451,0
60452,1
60453,0
60454,0
60455,1
60456,0
60457,0
60458,0
60459,1
60460,1
60461,0
60462,0
60463,1
60464,0
60465,0
60466,0
60467,0
60468,0
60469,0
60470,0
60471,0
60472,1
60473,0
60474,1
60475,1
60476,0
60477,1
60478,0
60479,0
60480,1
60481,1
60482,0
60483,1
60484,1
60485,1
60486,0
60487,1
60488,1
60489,0
60490,0
60491,1
60492,1
60493,1
60494,0
60495,1
60496,1
60497,0
60498,1
60499,1
60500,0
60501,1
60502,1
60503,0
60504,0
60505,1
60506,0
60507,1
60508,0
60509,1
60510,0
60511,1
60512,0
60513,0
60514,1
60515,0
60516,1
60517,1
60518,0
60519,1
60520,0
60521,1
60522,0
60523,1
60524,1
60525,0
60526,1
60527,0
60528,0
60529,1
60530,1
60531,1
60532,1
60533,0
60534,0
60535,1
60536,0
60537,0
60538,1
60539,0
60540,1
60541,0
60542,1
60543,0
60544,0
60545,0
60546,0
60547,1
60548,1
60549,1
60550,1
60551,0
60552,1
60553,0
60554,0
60555,1
60556,0
60557,1
60558,0
60559,1
60560,1
60561,1
60562,1
60563,1
60564,1
60565,0
60566,1
60567,1
60568,1
60569,1
60570,0
60571,1
60572,0
60573,0
60574,1
60575,1
60576,1
60577,0
60578,0
60579,1
60580,1
60581,0
60582,0
60583,1
60584,1
60585,0
60586,0
60587,1
60588,1
60589,0
60590,0
60591,1
60592,1
60593,0
60594,1
60595,1
60596,0
60597,1
60598,0
60599,0
60600,1
60601,0
60602,1
60603,0
60604,1
60605,0
60606,0
60607,1
60608,1
60609,1
60610,1
60611,0
60612,1
60613,1
60614,0
60615,1
60616,1
60617,1
60618,0
60619,0
60620,0
60621,0
60622,1
60623,0
60624,1
60625,1
60626,1
60627,1
60628,1
60629,0
60630,0
60631,0
60632,0
60633,0
60634,0
60635,0
60636,0
60637,0
60638,1
60639,0
60640,0
60641,0
60642,0
60643,1
60644,1
60645,0
60646,1
60647,1
60648,1
60649,0
60650,1
60651,1
60652,1
60653,0
60654,0
60655,1
60656,0
60657,0
60658,0
60659,0
60660,0
60661,1
60662,1
60663,0
60664,0
60665,0
60666,1
60667,1
60668,1
60669,0
60670,1
60671,0
60672,0
60673,1
60674,0
60675,0
60676,0
60677,1
60678,0
60679,0
60680,0
60681,0
60682,0
60683,1
60684,1
60685,0
60686,1
60687,1
60688,0
60689,1
60690,1
60691,1
60692,1
60693,0
60694,0
60695,1
60696,0
60697,0
60698,0
60699,0
60700,0
60701,0
60702,0
60703,1
60704,0
60705,1
60706,1
60707,0
60708,1
60709,0
60710,1
60711,1
60712,1
60713,1
60714,1
60715,0
60716,0
60717,1
60718,0
60719,0
60720,0
60721,1
60722,1
60723,1
60724,0
60725,0
60726,0
60727,0
60728,0
60729,0
60730,0
60731,0
60732,1
60733,1
60734,0
60735,0
60736,0
60737,0
60738,1
60739,1
60740,1
60741,1
60742,0
60743,0
60744,0
60745,1
60746,0
60747,1
60748,1
60749,0
60750,0
60751,0
60752,1
60753,1
60754,1
60755,1
60756,0
60757,1
60758,0
60759,0
60760,0
60761,0
60762,1
60763,1
60764,1
60765,1
60766,1
60767,1
60768,1
60769,1
60770,0
60771,0
60772,0
60773,1
60774,1
60775,0
60776,1
60777,0
60778,0
60779,1
60780,0
60781,1
60782,1
60783,0
60784,1
60785,1
60786,0
60787,1
60788,0
60789,1
60790,1
60791,1
60792,0
60793,0
60794,1
60795,0
60796,0
60797,1
60798,1
60799,1
60800,1
60801,1
60802,1
60803,1
60804,0
60805,1
60806,1
60807,0
60808,1
60809,1
60810,0
60811,1
60812,1
60813,1
60814,1
60815,0
60816,0
60817,1
60818,1
60819,1
60820,1
60821,0
60822,1
60823,1
60824,0
60825,0
60826,0
60827,1
60828,0
60829,1
60830,1
60831,1
60832,0
60833,0
60834,0
60835,0
60836,1
60837,1
60838,0
60839,0
60840,1
60841,0
60842,1
60843,0
60844,0
60845,1
60846,0
60847,0
60848,1
60849,1
60850,1
60851,0
60852,1
60853,0
60854,0
60855,0
60856,1
60857,1
60858,1
60859,1
60860,1
60861,1
60862,0
60863,0
60864,0
60865,1
60866,1
60867,0
60868,0
60869,1
60870,1
60871,1
60872,0
60873,0
60874,0
60875,1
60876,0
60877,0
60878,0
60879,0
60880,1
60881,1
60882,1
60883,0
60884,0
60885,1
60886,0
60887,0
60888,0
60889,0
60890,0
60891,0
60892,0
60893,1
60894,0
60895,1
60896,0
60897,0
60898,0
60899,1
60900,0
60901,0
60902,1
60903,0
60904,0
60905,0
60906,0
60907,0
60908,0
60909,1
60910,0
60911,0
60912,0
60913,0
60914,1
60915,1
60916,1
60917,1
60918,0
60919,1
60920,0
60921,0
60922,0
60923,0
60924,0
60925,0
60926,0
60927,0
60928,1
60929,0
60930,0
60931,1
60932,1
60933,0
60934,0
60935,0
60936,0
60937,1
60938,0
60939,0
60940,1
60941,0
60942,0
60943,0
60944,1
60945,0
60946,1
60947,0
60948,1
60949,1
60950,0
60951,1
60952,1
60953,1
60954,0
60955,0
60956,0
60957,0
60958,0
60959,1
60960,1
60961,0
60962,0
60963,1
60964,0
60965,1
60966,1
60967,1
60968,0
60969,1
60970,0
60971,0
60972,0
60973,0
60974,1
60975,0
60976,0
60977,0
60978,0
60979,0
60980,1
60981,0
60982,1
60983,0
60984,1
60985,0
60986,0
60987,1
60988,1
60989,1
60990,1
60991,0
60992,1
60993,0
60994,1
60995,1
60996,1
60997,0
60998,0
60999,0
61000,0
61001,1
61002,1
61003,0
61004,1
61005,1
61006,0
61007,1
61008,1
61009,1
61010,1
61011,0
61012,1
61013,0
61014,0
61015,0
61016,0
61017,0
61018,1
61019,1
61020,1
61021,1
61022,1
61023,0
61024,0
61025,0
61026,1
61027,0
61028,1
61029,0
61030,1
61031,1
61032,0
61033,0
61034,0
61035,0
61036,1
61037,0
61038,0
61039,0
61040,0
61041,1
61042,0
61043,1
61044,0
61045,1
61046,0
61047,0
61048,1
61049,1
61050,1
61051,1
61052,1
61053,0
61054,0
61055,0
61056,0
61057,1
61058,1
61059,0
61060,0
61061,1
61062,0
61063,0
61064,0
61065,1
61066,1
61067,1
61068,0
61069,0
61070,1
61071,0
61072,0
61073,0
61074,1
61075,1
61076,0
61077,1
61078,1
61079,0
61080,0
61081,0
61082,0
61083,1
61084,1
61085,1
61086,1
61087,0
61088,0
61089,1
61090,1
61091,0
61092,0
61093,1
61094,0
61095,0
61096,0
61097,0
61098,1
61099,1
61100,0
61101,0
61102,1
61103,0
61104,1
61105,1
61106,1
61107,1
61108,0
61109,1
61110,1
61111,1
61112,0
61113,0
61114,0
61115,1
61116,1
61117,0
61118,0
61119,0
61120,1
61121,1
61122,0
61123,1
61124,1
61125,1
61126,0
61127,0
61128,1
61129,0
61130,1
61131,1
61132,0
61133,0
61134,0
61135,0
61136,0
61137,0
61138,0
61139,0
61140,1
61141,1
61142,1
61143,1
61144,0
61145,1
61146,0
61147,1
61148,1
61149,0
61150,1
61151,0
61152,0
61153,0
61154,1
61155,0
61156,1
61157,0
61158,0
61159,1
61160,0
61161,1
61162,0
61163,1
61164,0
61165,0
61166,0
61167,1
61168,0
61169,1
61170,1
61171,1
61172,1
61173,1
61174,1
61175,0
61176,0
61177,1
61178,1
61179,1
61180,1
61181,0
61182,1
61183,0
61184,0
61185,1
61186,1
61187,0
61188,1
61189,0
61190,1
61191,1
61192,0
61193,0
61194,0
61195,0
61196,0
61197,1
61198,0
61199,0
61200,0
61201,0
61202,1
61203,1
61204,0
61205,0
61206,0
61207,0
61208,0
61209,0
61210,0
61211,0
61212,1
61213,1
61214,1
61215,1
61216,0
61217,1
61218,0
61219,0
61220,1
61221,1
61222,1
61223,1
61224,1
61225,1
61226,1
61227,1
61228,1
61229,0
61230,0
61231,0
61232,1
61233,1
61234,1
61235,1
61236,1
61237,1
61238,0
61239,1
61240,1
61241,1
61242,0
61243,1
61244,0
61245,1
61246,1
61247,0
61248,1
61249,0
61250,1
61251,0
61252,1
61253,0
61254,0
61255,0
61256,1
61257,0
61258,0
61259,1
61260,0
61261,1
61262,0
61263,0
61264,1
61265,0
61266,0
61267,1
61268,1
61269,1
61270,1
61271,1
61272,1
61273,0
61274,0
61275,1
61276,1
61277,1
61278,0
61279,1
61280,0
61281,0
61282,0
61283,1
61284,0
61285,1
61286,0
61287,0
61288,1
61289,1
61290,0
61291,0
61292,1
61293,1
61294,1
61295,1
61296,1
61297,0
61298,0
61299,1
61300,0
61301,0
61302,1
61303,1
61304,0
61305,1
61306,1
61307,1
61308,1
61309,1
61310,0
61311,1
61312,0
61313,0
61314,0
61315,0
61316,0
61317,1
61318,0
61319,1
61320,0
61321,0
61322,0
61323,1
61324,1
61325,1
61326,0
61327,1
61328,1
61329,1
61330,0
61331,1
61332,0
61333,1
61334,0
61335,0
61336,1
61337,1
61338,0
61339,0
61340,0
61341,0
61342,0
61343,1
61344,0
61345,1
61346,1
61347,0
61348,0
61349,0
61350,0
61351,1
61352,0
61353,1
61354,0
61355,1
61356,0
61357,1
61358,1
61359,0
61360,1
61361,0
61362,0
61363,1
61364,1
61365,1
61366,0
61367,0
61368,0
61369,0
61370,0
61371,0
61372,0
61373,1
61374,1
61375,0
61376,1
61377,1
61378,1
61379,0
61380,0
61381,1
61382,1
61383,1
61384,0
61385,0
61386,1
61387,0
61388,1
61389,1
61390,1
61391,0
61392,1
61393,1
61394,1
61395,0
61396,0
61397,1
61398,1
61399,1
61400,1
61401,0
61402,1
61403,0
61404,0
61405,0
61406,0
61407,0
61408,0
61409,0
61410,0
61411,1
61412,1
61413,0
61414,0
61415,0
61416,1
61417,0
61418,1
61419,0
61420,1
61421,1
61422,0
61423,1
61424,0
61425,1
61426,1
61427,0
61428,1
61429,0
61430,1
61431,0
61432,0
61433,0
61434,1
61435,1
61436,0
61437,1
61438,0
61439,0
61440,0
61441,1
61442,0
61443,0
61444,0
61445,1
61446,0
61447,0
61448,0
61449,0
61450,0
61451,0
61452,0
61453,0
61454,1
61455,0
61456,1
61457,1
61458,0
61459,0
61460,1
61461,0
61462,1
61463,0
61464,0
61465,0
61466,1
61467,1
61468,1
61469,0
61470,0
61471,1
61472,0
61473,1
61474,0
61475,1
61476,0
61477,0
61478,0
61479,1
61480,0
61481,0
61482,1
61483,1
61484,0
61485,1
61486,0
61487,1
61488,1
61489,0
61490,0
61491,0
61492,0
61493,1
61494,1
61495,1
61496,0
61497,0
61498,1
61499,0
61500,0
61501,0
61502,1
61503,0
61504,1
61505,1
61506,0
61507,0
61508,0
61509,1
61510,0
61511,1
61512,1
61513,1
61514,1
61515,0
61516,0
61517,1
61518,0
61519,1
61520,0
61521,1
61522,0
61523,0
61524,0
61525,1
61526,0
61527,1
61528,0
61529,0
61530,0
61531,0
61532,1
61533,1
61534,1
61535,1
61536,1
61537,1
61538,1
61539,1
61540,0
61541,0
61542,0
61543,0
61544,1
61545,1
61546,0
61547,1
61548,0
61549,0
61550,1
61551,0
61552,0
61553,0
61554,1
61555,0
61556,0
61557,0
61558,1
61559,1
61560,1
61561,1
61562,0
61563,0
61564,0
61565,0
61566,1
61567,0
61568,0
61569,0
61570,0
61571,0
61572,1
61573,1
61574,1
61575,0
61576,0
61577,0
61578,0
61579,1
61580,0
61581,1
61582,1
61583,1
61584,1
61585,1
61586,0
61587,0
61588,1
61589,1
61590,0
61591,1
61592,1
61593,0
61594,0
61595,0
61596,1
61597,1
61598,1
61599,0
61600,0
61601,1
61602,1
61603,1
61604,0
61605,1
61606,1
61607,1
61608,0
61609,0
61610,1
61611,1
61612,0
61613,1
61614,1
61615,1
61616,0
61617,1
61618,1
61619,1
61620,0
61621,0
61622,0
61623,1
61624,1
61625,1
61626,1
61627,1
61628,0
61629,0
61630,0
61631,1
61632,0
61633,0
61634,0
61635,0
61636,0
61637,1
61638,1
61639,0
61640,0
61641,1
61642,0
61643,0
61644,0
61645,0
61646,0
61647,1
61648,1
61649,0
61650,1
61651,0
61652,1
61653,1
61654,1
61655,0
61656,0
61657,1
61658,0
61659,0
61660,0
61661,0
61662,0
61663,1
61664,1
61665,0
61666,0
61667,0
61668,1
61669,0
61670,0
61671,1
61672,1
61673,0
61674,0
61675,0
61676,0
61677,0
61678,1
61679,1
61680,0
61681,1
61682,0
61683,0
61684,1
61685,0
61686,1
61687,0
61688,0
61689,1
61690,0
61691,1
61692,0
61693,1
61694,1
61695,0
61696,1
61697,1
61698,0
61699,0
61700,1
61701,0
61702,0
61703,0
61704,0
61705,1
61706,0
61707,0
61708,1
61709,0
61710,0
61711,0
61712,1
61713,1
61714,1
61715,1
61716,1
61717,1
61718,0
61719,1
61720,1
61721,1
61722,1
61723,0
61724,0
61725,1
61726,0
61727,1
61728,0
61729,1
61730,0
61731,0
61732,1
61733,0
61734,0
61735,1
61736,1
61737,0
61738,0
61739,0
61740,0
61741,0
61742,1
61743,0
61744,0
61745,0
61746,0
61747,1
61748,0
61749,0
61750,0
61751,1
61752,1
61753,0
61754,0
61755,0
61756,0
61757,1
61758,0
61759,1
61760,0
61761,1
61762,0
61763,1
61764,1
61765,1
61766,1
61767,0
61768,0
61769,1
61770,0
61771,0
61772,0
61773,1
61774,1
61775,0
61776,0
61777,0
61778,0
61779,1
61780,1
61781,1
61782,1
61783,1
61784,0
61785,0
61786,0
61787,1
61788,0
61789,1
61790,1
61791,1
61792,0
61793,0
61794,0
61795,0
61796,0
61797,1
61798,1
61799,0
61800,0
61801,0
61802,0
61803,0
61804,0
61805,1
61806,0
61807,0
61808,1
61809,1
61810,0
61811,0
61812,1
61813,1
61814,1
61815,1
61816,0
61817,0
61818,1
61819,0
61820,0
61821,0
61822,0
61823,1
61824,0
61825,1
61826,1
61827,1
61828,1
61829,0
61830,0
61831,1
61832,0
61833,0
61834,1
61835,0
61836,1
61837,0
61838,1
61839,0
61840,1
61841,1
61842,1
61843,0
61844,1
61845,1
61846,0
61847,1
61848,1
61849,0
61850,0
61851,1
61852,1
61853,0
61854,1
61855,0
61856,0
61857,0
61858,0
61859,0
61860,1
61861,1
61862,0
61863,1
61864,1
61865,1
61866,1
61867,0
61868,1
61869,1
61870,0
61871,0
61872,1
61873,0
61874,0
61875,0
61876,1
61877,1
61878,1
61879,1
61880,0
61881,0
61882,0
61883,0
61884,1
61885,0
61886,0
61887,0
61888,0
61889,0
61890,1
61891,1
61892,0
61893,0
61894,0
61895,1
61896,0
61897,0
61898,0
61899,0
61900,1
61901,1
61902,1
61903,0
61904,1
61905,1
61906,0
61907,1
61908,1
61909,0
61910,0
61911,1
61912,1
61913,1
61914,1
61915,1
61916,1
61917,0
61918,1
61919,0
61920,0
61921,0
61922,0
61923,0
61924,1
61925,0
61926,0
61927,1
61928,0
61929,1
61930,0
61931,1
61932,1
61933,0
61934,1
61935,0
61936,0
61937,0
61938,0
61939,0
61940,1
61941,1
61942,0
61943,0
61944,1
61945,0
61946,0
61947,1
61948,0
61949,1
61950,0
61951,0
61952,1
61953,1
61954,0
61955,0
61956,1
61957,0
61958,1
61959,1
61960,1
61961,1
61962,1
61963,0
61964,1
61965,0
61966,0
61967,0
61968,1
61969,0
61970,1
61971,0
61972,1
61973,1
61974,0
61975,1
61976,0
61977,0
61978,0
61979,0
61980,1
61981,1
61982,0
61983,0
61984,0
61985,1
61986,1
61987,1
61988,0
61989,1
61990,0
61991,1
61992,0
61993,0
61994,1
61995,1
61996,0
61997,0
61998,0
61999,1
62000,0
62001,0
62002,1
62003,0
62004,0
62005,0
62006,1
62007,1
62008,1
62009,1
62010,0
62011,1
62012,0
62013,0
62014,0
62015,1
62016,1
62017,1
62018,0
62019,0
62020,0
62021,1
62022,1
62023,1
62024,1
62025,0
62026,1
62027,1
62028,1
62029,1
62030,1
62031,0
62032,0
62033,0
62034,0
62035,0
62036,0
62037,0
62038,1
62039,1
62040,0
62041,1
62042,1
62043,1
62044,0
62045,1
62046,0
62047,0
62048,1
62049,0
62050,1
62051,0
62052,0
62053,0
62054,1
62055,1
62056,0
62057,0
62058,0
62059,0
62060,0
62061,1
62062,1
62063,0
62064,0
62065,0
62066,1
62067,0
62068,1
62069,0
62070,0
62071,0
62072,0
62073,1
